date,district,day_of_week,is_holiday,temperature_c,humidity_pct,customer_count,distributed_solar_mw,peak_load_mw,overload_flag
2025-05-26,Bang Kapi,5,0,31.8,84,52282,3.2,190,1
2025-05-26,Bang Khen,5,0,34.7,63,51242,4.6,175.9,1
2025-05-26,Bang Kho Laem,5,0,32.4,77,44346,5.1,177.6,1
2025-05-26,Din Daeng,5,0,30.6,81,41495,4.2,190,1
2025-05-26,Khlong Toei,5,0,36,79,42852,3.7,190,1
2025-05-26,Lat Phrao,5,0,36.2,77,49175,5.2,190,1
2025-05-26,Phaya Thai,5,0,31.8,67,44388,2.8,187.2,1
2025-05-26,Thon Buri,5,0,33.2,69,39948,8.3,181.2,1
2025-05-27,Bang Kapi,6,0,33.4,71,39793,4.3,190,1
2025-05-27,Bang Khen,6,0,30.6,72,42378,5.6,170.3,1
2025-05-27,Bang Kho Laem,6,0,36.7,73,40946,5,190,1
2025-05-27,Din Daeng,6,0,36,81,41995,4.2,190,1
2025-05-27,Khlong Toei,6,0,32.9,71,37312,2.7,190,1
2025-05-27,Lat Phrao,6,0,27,63,51106,2.9,165.1,1
2025-05-27,Phaya Thai,6,0,32.3,76,54337,2.7,190,1
2025-05-27,Thon Buri,6,0,33.5,69,44710,5.2,175.8,1
2025-05-28,Bang Kapi,0,0,39.7,75,49154,4.2,190,1
2025-05-28,Bang Khen,0,0,33.2,63,28137,7,190,1
2025-05-28,Bang Kho Laem,0,0,32.2,72,51423,3.1,184.9,1
2025-05-28,Din Daeng,0,0,36.5,76,40950,6.8,190,1
2025-05-28,Khlong Toei,0,0,37.5,74,43475,3.3,190,1
2025-05-28,Lat Phrao,0,0,31.6,70,54953,5.2,182.6,1
2025-05-28,Phaya Thai,0,0,33.9,75,49187,5,190,1
2025-05-28,Thon Buri,0,0,33.9,66,38134,4.3,186.8,1
2025-05-29,Bang Kapi,1,0,30.9,74,27505,9,183.2,1
2025-05-29,Bang Khen,1,0,32.3,67,52608,4.6,190,1
2025-05-29,Bang Kho Laem,1,0,30.7,66,37461,7,188.4,1
2025-05-29,Din Daeng,1,0,31.1,86,51420,4.6,190,1
2025-05-29,Khlong Toei,1,0,28.6,64,45063,1,183.7,1
2025-05-29,Lat Phrao,1,0,38.9,64,39564,6.8,190,1
2025-05-29,Phaya Thai,1,0,34.8,65,44809,2.4,190,1
2025-05-29,Thon Buri,1,0,34.5,64,48090,6.2,176.6,1
2025-05-30,Bang Kapi,2,1,28.3,60,61184,4.2,180.6,1
2025-05-30,Bang Khen,2,1,28.4,67,34892,3.1,161.4,1
2025-05-30,Bang Kho Laem,2,1,32,82,39376,3,183,1
2025-05-30,Din Daeng,2,1,28.6,70,38903,2.7,182.7,1
2025-05-30,Khlong Toei,2,1,29.7,72,44506,2,174.9,1
2025-05-30,Lat Phrao,2,1,32.3,72,41457,4.9,190,1
2025-05-30,Phaya Thai,2,1,31.5,67,49084,7.2,178.7,1
2025-05-30,Thon Buri,2,1,30.7,73,31164,5.3,164.3,1
2025-05-31,Bang Kapi,3,0,32.4,57,45411,4.8,187.2,1
2025-05-31,Bang Khen,3,0,38.3,69,49847,2.7,190,1
2025-05-31,Bang Kho Laem,3,0,37.4,66,47723,5.7,190,1
2025-05-31,Din Daeng,3,0,31.2,72,36505,6.8,190,1
2025-05-31,Khlong Toei,3,0,31.2,71,51510,4.8,190,1
2025-05-31,Lat Phrao,3,0,34,74,42495,4.9,190,1
2025-05-31,Phaya Thai,3,0,33.8,72,48722,1.6,190,1
2025-05-31,Thon Buri,3,0,32.8,77,43891,7.6,190,1
2025-06-01,Bang Kapi,4,0,34.7,79,46462,4.8,190,1
2025-06-01,Bang Khen,4,0,33.2,72,43333,6,190,1
2025-06-01,Bang Kho Laem,4,0,34.3,60,48971,4.9,190,1
2025-06-01,Din Daeng,4,0,35.4,59,29052,4.8,190,1
2025-06-01,Khlong Toei,4,0,32.5,55,51749,1,190,1
2025-06-01,Lat Phrao,4,0,32,61,45161,2.9,181,1
2025-06-01,Phaya Thai,4,0,35.4,73,43809,3.8,190,1
2025-06-01,Thon Buri,4,0,32.4,73,36011,5.2,190,1
2025-06-02,Bang Kapi,5,1,32,67,50009,4.9,155.9,1
2025-06-02,Bang Khen,5,1,35.4,54,43382,3.8,190,1
2025-06-02,Bang Kho Laem,5,1,34.4,77,43855,4.8,173.8,1
2025-06-02,Din Daeng,5,1,33.1,78,41264,3.6,186.1,1
2025-06-02,Khlong Toei,5,1,31.7,77,46372,6,190,1
2025-06-02,Lat Phrao,5,1,33.7,66,53582,5.4,164.8,1
2025-06-02,Phaya Thai,5,1,33.5,81,46241,4.9,188.6,1
2025-06-02,Thon Buri,5,1,34.4,74,30424,6,169.3,1
2025-06-03,Bang Kapi,6,0,28.5,52,49461,4,165.1,1
2025-06-03,Bang Khen,6,0,34.8,70,36500,3.4,183.1,1
2025-06-03,Bang Kho Laem,6,0,30.9,77,45721,4.8,176.7,1
2025-06-03,Din Daeng,6,0,29.4,68,45923,4.7,182.6,1
2025-06-03,Khlong Toei,6,0,31,66,56308,4.4,185.3,1
2025-06-03,Lat Phrao,6,0,30.6,72,48902,3.6,171.7,1
2025-06-03,Phaya Thai,6,0,34,72,47142,4.6,190,1
2025-06-03,Thon Buri,6,0,33.6,84,47101,7.5,179.2,1
2025-06-04,Bang Kapi,0,0,35.5,63,41430,6.2,190,1
2025-06-04,Bang Khen,0,0,30.6,70,45152,3.4,179.9,1
2025-06-04,Bang Kho Laem,0,0,32.5,51,40348,3.7,190,1
2025-06-04,Din Daeng,0,0,27.1,80,54784,3,168.6,1
2025-06-04,Khlong Toei,0,0,34,74,46129,2.6,190,1
2025-06-04,Lat Phrao,0,0,29.3,70,51425,4.5,182.2,1
2025-06-04,Phaya Thai,0,0,34.1,56,48209,3.4,190,1
2025-06-04,Thon Buri,0,0,33.3,66,37232,5.6,187.4,1
2025-06-05,Bang Kapi,1,0,34.2,79,31074,6.6,190,1
2025-06-05,Bang Khen,1,0,35.9,60,49446,6.3,190,1
2025-06-05,Bang Kho Laem,1,0,30.8,71,35926,5.4,188.4,1
2025-06-05,Din Daeng,1,0,30,67,60942,5.5,190,1
2025-06-05,Khlong Toei,1,0,31.9,85,36563,4.4,190,1
2025-06-05,Lat Phrao,1,0,34,79,46692,3.7,190,1
2025-06-05,Phaya Thai,1,0,32.7,79,46297,3.3,190,1
2025-06-05,Thon Buri,1,0,31.4,67,29475,7.1,186,1
2025-06-06,Bang Kapi,2,0,31.5,68,33258,4.4,190,1
2025-06-06,Bang Khen,2,0,36.9,68,64510,4.8,190,1
2025-06-06,Bang Kho Laem,2,0,33.6,81,33752,8.2,187.4,1
2025-06-06,Din Daeng,2,0,32.2,67,53129,5.8,190,1
2025-06-06,Khlong Toei,2,0,32.6,62,48019,5,190,1
2025-06-06,Lat Phrao,2,0,35.4,77,32424,4.5,190,1
2025-06-06,Phaya Thai,2,0,33.6,73,38708,4.8,190,1
2025-06-06,Thon Buri,2,0,32.6,71,43319,6.3,189.3,1
2025-06-07,Bang Kapi,3,0,30.2,67,49072,4.8,185.4,1
2025-06-07,Bang Khen,3,0,27.6,84,47893,3.9,186.5,1
2025-06-07,Bang Kho Laem,3,0,32.8,74,38703,3,190,1
2025-06-07,Din Daeng,3,0,33.6,77,44142,2.5,190,1
2025-06-07,Khlong Toei,3,0,30.4,63,57000,4.4,189.4,1
2025-06-07,Lat Phrao,3,0,34,79,51001,4.3,190,1
2025-06-07,Phaya Thai,3,0,31.5,58,60444,3.2,190,1
2025-06-07,Thon Buri,3,0,31.4,80,24630,7.3,190,1
2025-06-08,Bang Kapi,4,0,31.1,73,48630,5.3,181.5,1
2025-06-08,Bang Khen,4,0,30.7,54,39480,3.9,185.6,1
2025-06-08,Bang Kho Laem,4,0,30.4,63,38838,6.1,185.3,1
2025-06-08,Din Daeng,4,0,27.6,68,54351,3.6,188,1
2025-06-08,Khlong Toei,4,0,32,55,50522,2.3,190,1
2025-06-08,Lat Phrao,4,0,33.2,69,45361,3.5,190,1
2025-06-08,Phaya Thai,4,0,32.3,64,53496,3.6,190,1
2025-06-08,Thon Buri,4,0,30.7,70,30499,6.1,163.5,1
2025-06-09,Bang Kapi,5,0,30.1,71,38500,3.2,171.4,1
2025-06-09,Bang Khen,5,0,34.8,60,36674,5.9,190,1
2025-06-09,Bang Kho Laem,5,0,34.1,82,36022,4.3,190,1
2025-06-09,Din Daeng,5,0,32.7,64,41379,5.5,184.1,1
2025-06-09,Khlong Toei,5,0,34.3,71,47811,3.1,190,1
2025-06-09,Lat Phrao,5,0,31.5,68,33446,5.3,182.6,1
2025-06-09,Phaya Thai,5,0,31.5,74,55071,3.9,187.5,1
2025-06-09,Thon Buri,5,0,31.3,85,41303,5.4,175.4,1
2025-06-10,Bang Kapi,6,0,31.7,67,52670,4.6,190,1
2025-06-10,Bang Khen,6,0,32.4,72,36347,4.7,183.7,1
2025-06-10,Bang Kho Laem,6,0,35.7,77,54398,5.5,190,1
2025-06-10,Din Daeng,6,0,31.9,72,41234,3.6,190,1
2025-06-10,Khlong Toei,6,0,30.9,68,52020,6.4,184.2,1
2025-06-10,Lat Phrao,6,0,33.6,73,41329,5.4,181.6,1
2025-06-10,Phaya Thai,6,0,33.1,61,22601,4.3,187.1,1
2025-06-10,Thon Buri,6,0,33.5,79,50583,6.2,190,1
2025-06-11,Bang Kapi,0,0,30.4,66,42588,5.7,190,1
2025-06-11,Bang Khen,0,0,28.8,70,41014,4.8,180.1,1
2025-06-11,Bang Kho Laem,0,0,35.4,71,55149,3.1,190,1
2025-06-11,Din Daeng,0,0,34.6,76,46945,7.3,190,1
2025-06-11,Khlong Toei,0,0,34.1,83,41291,6.4,190,1
2025-06-11,Lat Phrao,0,0,33.1,79,47560,2.9,190,1
2025-06-11,Phaya Thai,0,0,35.3,71,43530,4.5,190,1
2025-06-11,Thon Buri,0,0,31.3,66,38836,4.7,182.7,1
2025-06-12,Bang Kapi,1,0,28.8,79,37754,5.6,190,1
2025-06-12,Bang Khen,1,0,33.8,73,49443,4.9,190,1
2025-06-12,Bang Kho Laem,1,0,35.2,57,59910,3.7,190,1
2025-06-12,Din Daeng,1,0,31.1,56,49261,4,190,1
2025-06-12,Khlong Toei,1,0,33.6,80,49311,1.9,190,1
2025-06-12,Lat Phrao,1,0,30.8,70,41295,4.9,186.1,1
2025-06-12,Phaya Thai,1,0,32.6,67,35293,3.9,190,1
2025-06-12,Thon Buri,1,0,29.5,74,44362,5.6,183.7,1
2025-06-13,Bang Kapi,2,0,34.3,81,51196,5.7,190,1
2025-06-13,Bang Khen,2,0,29.4,68,44874,3.8,163.2,1
2025-06-13,Bang Kho Laem,2,0,30.5,80,42094,3.8,186.7,1
2025-06-13,Din Daeng,2,0,33.9,75,62260,1.9,190,1
2025-06-13,Khlong Toei,2,0,30.4,67,56074,4.9,190,1
2025-06-13,Lat Phrao,2,0,35.2,81,46676,1.6,190,1
2025-06-13,Phaya Thai,2,0,32.2,59,42895,4.7,190,1
2025-06-13,Thon Buri,2,0,30.7,78,33615,5.8,178.8,1
2025-06-14,Bang Kapi,3,0,30.9,58,43949,6.5,182.4,1
2025-06-14,Bang Khen,3,0,32.5,69,50010,5.1,189.6,1
2025-06-14,Bang Kho Laem,3,0,30,68,38387,6.1,190,1
2025-06-14,Din Daeng,3,0,33.9,66,47221,4,190,1
2025-06-14,Khlong Toei,3,0,32.3,71,63087,1.9,190,1
2025-06-14,Lat Phrao,3,0,29,78,41931,1.8,184.2,1
2025-06-14,Phaya Thai,3,0,31.3,69,59059,2.8,190,1
2025-06-14,Thon Buri,3,0,32.2,66,44017,5.3,177.3,1
2025-06-15,Bang Kapi,4,0,32,77,55465,5.2,190,1
2025-06-15,Bang Khen,4,0,31.9,77,44706,3.6,190,1
2025-06-15,Bang Kho Laem,4,0,28.3,76,39130,3.3,175.6,1
2025-06-15,Din Daeng,4,0,34.9,71,52891,6.9,190,1
2025-06-15,Khlong Toei,4,0,31.1,64,36917,2.1,190,1
2025-06-15,Lat Phrao,4,0,33.6,73,39232,5.2,190,1
2025-06-15,Phaya Thai,4,0,37.3,59,44142,4.6,190,1
2025-06-15,Thon Buri,4,0,29.1,67,36143,4.3,174.8,1
2025-06-16,Bang Kapi,5,0,30.5,75,43136,5.7,185.5,1
2025-06-16,Bang Khen,5,0,34.6,71,53819,5,190,1
2025-06-16,Bang Kho Laem,5,0,29.5,63,26125,5.4,158.8,1
2025-06-16,Din Daeng,5,0,29.2,77,36676,6.5,181.7,1
2025-06-16,Khlong Toei,5,0,28.8,77,56680,3.5,188.5,1
2025-06-16,Lat Phrao,5,0,32,61,34884,4.4,178,1
2025-06-16,Phaya Thai,5,0,34.1,82,46586,4.9,190,1
2025-06-16,Thon Buri,5,0,33.9,62,47516,2.3,185.3,1
2025-06-17,Bang Kapi,6,0,29.6,68,44589,1.7,189.6,1
2025-06-17,Bang Khen,6,0,29.7,76,48604,4.8,181.8,1
2025-06-17,Bang Kho Laem,6,0,33.7,74,37200,2.9,190,1
2025-06-17,Din Daeng,6,0,38.1,79,47426,4.4,190,1
2025-06-17,Khlong Toei,6,0,32.3,66,42000,1.8,190,1
2025-06-17,Lat Phrao,6,0,28.9,86,42346,4.6,176.6,1
2025-06-17,Phaya Thai,6,0,27.4,63,41845,4.3,177.5,1
2025-06-17,Thon Buri,6,0,32.3,60,37167,4.2,184.1,1
2025-06-18,Bang Kapi,0,0,34.1,58,60138,2.5,190,1
2025-06-18,Bang Khen,0,0,34.8,60,32250,5.9,190,1
2025-06-18,Bang Kho Laem,0,0,30.9,91,39141,3.7,190,1
2025-06-18,Din Daeng,0,0,31,74,50868,4.8,188.6,1
2025-06-18,Khlong Toei,0,0,33.5,62,61881,2.3,190,1
2025-06-18,Lat Phrao,0,0,35.5,63,43225,5.7,190,1
2025-06-18,Phaya Thai,0,0,32.7,62,46451,3.2,190,1
2025-06-18,Thon Buri,0,0,30.6,66,29203,5.6,188.2,1
2025-06-19,Bang Kapi,1,0,32.8,78,47320,7.3,190,1
2025-06-19,Bang Khen,1,0,30.2,82,40514,3.7,190,1
2025-06-19,Bang Kho Laem,1,0,29.2,68,37115,5.5,175.9,1
2025-06-19,Din Daeng,1,0,29.3,62,33942,3,190,1
2025-06-19,Khlong Toei,1,0,30.5,62,53312,3,186.3,1
2025-06-19,Lat Phrao,1,0,31.7,70,38948,4.5,190,1
2025-06-19,Phaya Thai,1,0,30.5,70,47217,1.8,190,1
2025-06-19,Thon Buri,1,0,30.6,71,31329,3.5,190,1
2025-06-20,Bang Kapi,2,0,30.8,75,38359,6.1,190,1
2025-06-20,Bang Khen,2,0,35.7,55,44589,7.3,190,1
2025-06-20,Bang Kho Laem,2,0,30.2,73,41731,5.3,189.5,1
2025-06-20,Din Daeng,2,0,35,82,53777,5.6,190,1
2025-06-20,Khlong Toei,2,0,32.3,74,58813,3.4,190,1
2025-06-20,Lat Phrao,2,0,33.8,62,55833,4.6,190,1
2025-06-20,Phaya Thai,2,0,30.5,79,48598,4.9,190,1
2025-06-20,Thon Buri,2,0,30.4,72,25682,4.1,179.4,1
2025-06-21,Bang Kapi,3,0,30.9,86,42586,4.4,190,1
2025-06-21,Bang Khen,3,0,28.5,57,45525,5.9,175.5,1
2025-06-21,Bang Kho Laem,3,0,32.8,65,36146,3.9,187.9,1
2025-06-21,Din Daeng,3,0,30.2,61,33226,5.1,190,1
2025-06-21,Khlong Toei,3,0,31.6,64,43447,2.6,185.7,1
2025-06-21,Lat Phrao,3,0,31.7,84,30999,5.5,190,1
2025-06-21,Phaya Thai,3,0,32.9,57,54678,4.6,190,1
2025-06-21,Thon Buri,3,0,30.6,69,42576,7.6,190,1
2025-06-22,Bang Kapi,4,0,30.5,71,40750,6.8,188.5,1
2025-06-22,Bang Khen,4,0,33.2,70,51734,6.7,190,1
2025-06-22,Bang Kho Laem,4,0,30,57,53017,5,178.1,1
2025-06-22,Din Daeng,4,0,30.6,85,48630,4.4,190,1
2025-06-22,Khlong Toei,4,0,32.8,66,44232,6.7,190,1
2025-06-22,Lat Phrao,4,0,29.6,72,46094,2.3,179.1,1
2025-06-22,Phaya Thai,4,0,28.4,72,46269,2.9,187.5,1
2025-06-22,Thon Buri,4,0,30.5,65,39704,7.8,189.3,1
2025-06-23,Bang Kapi,5,0,30.3,64,50158,6.9,172.4,1
2025-06-23,Bang Khen,5,0,33.2,75,55842,1.2,182.3,1
2025-06-23,Bang Kho Laem,5,0,28.9,80,48930,5.5,175.7,1
2025-06-23,Din Daeng,5,0,33.4,74,41471,3.8,190,1
2025-06-23,Khlong Toei,5,0,33.7,58,44273,2.3,189.7,1
2025-06-23,Lat Phrao,5,0,32.2,67,40034,3.2,190,1
2025-06-23,Phaya Thai,5,0,31.8,81,36652,3.8,190,1
2025-06-23,Thon Buri,5,0,29.6,67,35239,6.4,152.4,0
2025-06-24,Bang Kapi,6,0,28.5,66,41857,4.7,165,1
2025-06-24,Bang Khen,6,0,31,76,38693,3.5,190,1
2025-06-24,Bang Kho Laem,6,0,30.2,74,44407,4.6,164.2,1
2025-06-24,Din Daeng,6,0,33.1,75,36474,2.1,183.6,1
2025-06-24,Khlong Toei,6,0,32.1,72,53570,4.3,181,1
2025-06-24,Lat Phrao,6,0,31.6,63,43915,4.3,182.5,1
2025-06-24,Phaya Thai,6,0,30.8,69,39675,3.4,190,1
2025-06-24,Thon Buri,6,0,28.2,61,41075,5.2,168.8,1
2025-06-25,Bang Kapi,0,0,35.4,62,37332,3.6,190,1
2025-06-25,Bang Khen,0,0,32.5,59,42350,2.3,183.5,1
2025-06-25,Bang Kho Laem,0,0,33.9,63,39912,6.7,190,1
2025-06-25,Din Daeng,0,0,29.4,61,51006,3.9,186.4,1
2025-06-25,Khlong Toei,0,0,30.4,73,46338,4.5,188.9,1
2025-06-25,Lat Phrao,0,0,29.8,64,49486,3.8,189.7,1
2025-06-25,Phaya Thai,0,0,27.9,72,36625,5.9,190,1
2025-06-25,Thon Buri,0,0,30,58,30674,4.9,180,1
2025-06-26,Bang Kapi,1,0,33.2,74,37656,4.7,190,1
2025-06-26,Bang Khen,1,0,29.1,79,51357,3.9,189.1,1
2025-06-26,Bang Kho Laem,1,0,32.2,73,47496,6.8,183.1,1
2025-06-26,Din Daeng,1,0,27.7,68,47622,5.7,190,1
2025-06-26,Khlong Toei,1,0,30.4,68,51262,4.4,190,1
2025-06-26,Lat Phrao,1,0,29.7,71,37748,3.7,190,1
2025-06-26,Phaya Thai,1,0,34.5,64,47373,3.5,190,1
2025-06-26,Thon Buri,1,0,30.9,67,34880,5.5,190,1
2025-06-27,Bang Kapi,2,0,32,54,47815,3.3,172.6,1
2025-06-27,Bang Khen,2,0,32.3,64,44863,3.9,190,1
2025-06-27,Bang Kho Laem,2,0,30.1,64,43278,6.8,184.9,1
2025-06-27,Din Daeng,2,0,26.3,55,45965,4.3,190,1
2025-06-27,Khlong Toei,2,0,33.1,80,41577,5.5,190,1
2025-06-27,Lat Phrao,2,0,34,63,49691,6,190,1
2025-06-27,Phaya Thai,2,0,29.7,63,42326,1.4,190,1
2025-06-27,Thon Buri,2,0,27,63,35269,5.5,164.6,1
2025-06-28,Bang Kapi,3,0,33.5,65,48484,3.6,190,1
2025-06-28,Bang Khen,3,0,30.7,63,43942,8.3,184.3,1
2025-06-28,Bang Kho Laem,3,0,31.2,71,44792,6.1,190,1
2025-06-28,Din Daeng,3,0,32.7,71,52971,6.5,190,1
2025-06-28,Khlong Toei,3,0,29.7,86,52503,5,190,1
2025-06-28,Lat Phrao,3,0,33,56,43725,5,179.6,1
2025-06-28,Phaya Thai,3,0,31.7,72,54436,3.5,190,1
2025-06-28,Thon Buri,3,0,31.3,74,39297,6.5,173.1,1
2025-06-29,Bang Kapi,4,0,32.5,72,50042,3.5,190,1
2025-06-29,Bang Khen,4,0,31.2,81,38759,3.3,187.1,1
2025-06-29,Bang Kho Laem,4,0,32.8,72,44958,3.7,182.1,1
2025-06-29,Din Daeng,4,0,32.5,62,49978,5.5,190,1
2025-06-29,Khlong Toei,4,0,34.2,69,67143,3.3,190,1
2025-06-29,Lat Phrao,4,0,30.2,80,37868,5.6,190,1
2025-06-29,Phaya Thai,4,0,31.1,60,42713,4.7,190,1
2025-06-29,Thon Buri,4,0,32.1,70,45658,7.2,185.8,1
2025-06-30,Bang Kapi,5,0,28,65,60135,3.5,178.1,1
2025-06-30,Bang Khen,5,0,31.9,68,44340,6.7,175.3,1
2025-06-30,Bang Kho Laem,5,0,29.8,57,55196,5.3,162.7,1
2025-06-30,Din Daeng,5,0,33.6,65,44996,4.7,185,1
2025-06-30,Khlong Toei,5,0,30.9,65,52388,4.7,189,1
2025-06-30,Lat Phrao,5,0,30.3,55,46845,3,173.5,1
2025-06-30,Phaya Thai,5,0,31,70,48558,3.7,171,1
2025-06-30,Thon Buri,5,0,29.9,66,43209,3.9,165.9,1
2025-07-01,Bang Kapi,6,0,31.2,63,47800,4.7,185.8,1
2025-07-01,Bang Khen,6,0,31.3,73,41442,4.8,181.5,1
2025-07-01,Bang Kho Laem,6,0,34.1,57,41371,2.6,190,1
2025-07-01,Din Daeng,6,0,28.5,69,53631,4.4,186.5,1
2025-07-01,Khlong Toei,6,0,34.4,74,47909,5.2,190,1
2025-07-01,Lat Phrao,6,0,31.2,70,50028,4.5,190,1
2025-07-01,Phaya Thai,6,0,30.3,68,47530,2.8,179.2,1
2025-07-01,Thon Buri,6,0,33.6,65,39266,3.5,164.5,1
2025-07-02,Bang Kapi,0,0,28.8,70,42522,4.2,190,1
2025-07-02,Bang Khen,0,0,32.7,67,49478,3.8,190,1
2025-07-02,Bang Kho Laem,0,0,32.2,58,40544,1.9,190,1
2025-07-02,Din Daeng,0,0,32.4,82,41540,2.8,190,1
2025-07-02,Khlong Toei,0,0,28.9,58,45583,5.2,190,1
2025-07-02,Lat Phrao,0,0,28.5,78,39627,7.5,171.4,1
2025-07-02,Phaya Thai,0,0,31.7,55,45546,3.9,190,1
2025-07-02,Thon Buri,0,0,30.3,68,35068,5,188.6,1
2025-07-03,Bang Kapi,1,0,29.2,68,29535,3.1,190,1
2025-07-03,Bang Khen,1,0,31.2,59,35553,4.4,190,1
2025-07-03,Bang Kho Laem,1,0,30.9,88,37927,3.4,184.5,1
2025-07-03,Din Daeng,1,0,29,60,57437,4,187,1
2025-07-03,Khlong Toei,1,0,34.5,75,38038,5,190,1
2025-07-03,Lat Phrao,1,0,31.9,76,46739,4.9,190,1
2025-07-03,Phaya Thai,1,0,28.9,78,57280,1.4,190,1
2025-07-03,Thon Buri,1,0,32.2,64,43063,2.3,186.1,1
2025-07-04,Bang Kapi,2,0,30.8,68,37952,1.9,190,1
2025-07-04,Bang Khen,2,0,30.7,78,42783,6.2,190,1
2025-07-04,Bang Kho Laem,2,0,26.4,69,41162,1.8,180.6,1
2025-07-04,Din Daeng,2,0,30.6,73,46188,3.8,190,1
2025-07-04,Khlong Toei,2,0,30,69,46020,2.7,190,1
2025-07-04,Lat Phrao,2,0,32.2,74,49016,3.5,190,1
2025-07-04,Phaya Thai,2,0,29.3,61,54217,4.3,176.5,1
2025-07-04,Thon Buri,2,0,33.9,70,44169,5.1,190,1
2025-07-05,Bang Kapi,3,0,29.5,57,42967,5.9,180.8,1
2025-07-05,Bang Khen,3,0,30.7,73,37174,5,190,1
2025-07-05,Bang Kho Laem,3,0,28.2,75,35044,5.9,170.2,1
2025-07-05,Din Daeng,3,0,32.5,63,43794,3.9,190,1
2025-07-05,Khlong Toei,3,0,30.3,66,59337,3.4,190,1
2025-07-05,Lat Phrao,3,0,32.6,69,35875,3.2,190,1
2025-07-05,Phaya Thai,3,0,30.1,53,49172,4.7,190,1
2025-07-05,Thon Buri,3,0,29.7,60,36896,5.5,175.6,1
2025-07-06,Bang Kapi,4,0,34.9,65,41835,2,190,1
2025-07-06,Bang Khen,4,0,31.2,74,32855,3.1,190,1
2025-07-06,Bang Kho Laem,4,0,30.6,69,47493,3.3,180.2,1
2025-07-06,Din Daeng,4,0,33.6,64,49769,4.6,190,1
2025-07-06,Khlong Toei,4,0,31.9,65,42752,4.8,190,1
2025-07-06,Lat Phrao,4,0,35.4,79,58915,3.7,190,1
2025-07-06,Phaya Thai,4,0,34.7,75,49796,4.8,190,1
2025-07-06,Thon Buri,4,0,35.2,62,35444,5.9,190,1
2025-07-07,Bang Kapi,5,0,31.5,76,49078,4.2,179.4,1
2025-07-07,Bang Khen,5,0,29,76,42784,8.6,184.5,1
2025-07-07,Bang Kho Laem,5,0,32.5,65,37316,5.1,185.8,1
2025-07-07,Din Daeng,5,0,29.9,67,46228,4.7,164.6,1
2025-07-07,Khlong Toei,5,0,30.8,70,46001,7.9,185.9,1
2025-07-07,Lat Phrao,5,0,29.9,58,48206,4.3,188.2,1
2025-07-07,Phaya Thai,5,0,30,70,48215,3.6,190,1
2025-07-07,Thon Buri,5,0,31.7,74,35469,5.3,190,1
2025-07-08,Bang Kapi,6,0,31.9,61,41275,5,177.9,1
2025-07-08,Bang Khen,6,0,30.2,66,33685,5.5,178,1
2025-07-08,Bang Kho Laem,6,0,29.8,75,38054,4.5,165.2,1
2025-07-08,Din Daeng,6,0,28,63,47268,5,165.6,1
2025-07-08,Khlong Toei,6,0,34.8,67,32845,5,190,1
2025-07-08,Lat Phrao,6,0,32.3,62,44767,4.1,185.8,1
2025-07-08,Phaya Thai,6,0,30.1,57,48168,3.8,164.8,1
2025-07-08,Thon Buri,6,0,31.7,70,39840,6,176,1
2025-07-09,Bang Kapi,0,0,27.1,55,47093,4.6,183.4,1
2025-07-09,Bang Khen,0,0,31.2,56,38636,3.7,178.3,1
2025-07-09,Bang Kho Laem,0,0,33,68,38806,4.4,190,1
2025-07-09,Din Daeng,0,0,26.5,81,51288,3.9,177.2,1
2025-07-09,Khlong Toei,0,0,30.6,54,48579,2.7,188.2,1
2025-07-09,Lat Phrao,0,0,28.5,70,29278,6.3,177,1
2025-07-09,Phaya Thai,0,0,30.2,73,49176,4.4,190,1
2025-07-09,Thon Buri,0,0,29.3,71,39908,4.6,189.4,1
2025-07-10,Bang Kapi,1,0,28.2,80,46852,2.6,190,1
2025-07-10,Bang Khen,1,0,29.1,64,42156,3.1,190,1
2025-07-10,Bang Kho Laem,1,0,28.7,67,45879,4.6,169.3,1
2025-07-10,Din Daeng,1,0,29.9,63,55543,5.9,177.4,1
2025-07-10,Khlong Toei,1,0,29.3,64,62040,3,190,1
2025-07-10,Lat Phrao,1,0,31.9,71,48996,4.7,190,1
2025-07-10,Phaya Thai,1,0,31.2,63,47081,6.6,190,1
2025-07-10,Thon Buri,1,0,31.4,74,47295,4.6,190,1
2025-07-11,Bang Kapi,2,0,31.7,53,42009,4.3,188.8,1
2025-07-11,Bang Khen,2,0,33.9,69,49392,4.2,177.4,1
2025-07-11,Bang Kho Laem,2,0,30.3,65,45731,4.7,182.3,1
2025-07-11,Din Daeng,2,0,31.6,60,49267,5.4,186.9,1
2025-07-11,Khlong Toei,2,0,27.2,71,59351,2.3,174.9,1
2025-07-11,Lat Phrao,2,0,31.3,65,50563,5.8,182.8,1
2025-07-11,Phaya Thai,2,0,29.9,70,56586,3.6,187,1
2025-07-11,Thon Buri,2,0,26.8,74,32447,7,182.6,1
2025-07-12,Bang Kapi,3,0,31.2,65,47471,5.5,186.2,1
2025-07-12,Bang Khen,3,0,27.8,63,45768,2.7,181,1
2025-07-12,Bang Kho Laem,3,0,32.2,72,42526,6.6,190,1
2025-07-12,Din Daeng,3,0,27.9,48,46071,4.6,190,1
2025-07-12,Khlong Toei,3,0,27.5,62,36813,3.2,181.4,1
2025-07-12,Lat Phrao,3,0,33.3,80,40525,3,190,1
2025-07-12,Phaya Thai,3,0,32,64,40214,3.5,190,1
